21,Upstairs,118971451758000,-0.38,12.76,0.76
21,Upstairs,118971491522000,-1.14,9.51,2.22
21,Upstairs,118971531470000,0.76,7.86,-1.31
21,Upstairs,118971612616000,0.5,8.05,1.31
21,Upstairs,118971652838000,1.38,6.7,0.65
21,Upstairs,118971691626000,0.61,7.06,-0.08
21,Upstairs,118971731543000,-0.5,10.95,1.08
21,Upstairs,118971811560000,3.6,9.11,1.38
21,Upstairs,118971852240000,4.21,13.25,-0.69
21,Upstairs,118971891516000,1.38,12.53,-1.65
21,Upstairs,118971931677000,-1.84,10.76,0.27
21,Upstairs,118972011481000,0.42,11.69,1.23
21,Upstairs,118972051550000,0.84,9.89,1.42
21,Upstairs,118972091528000,-1.04,7.7,2.45
21,Upstairs,118972131567000,-0.19,7.86,2.26
21,Upstairs,118972211523000,-0.27,5.24,2.91
21,Upstairs,118972251532000,-0.27,5.48,3.6
21,Upstairs,118972291510000,0.46,8.05,5.01
21,Upstairs,118972331580000,0.38,9.81,4.79
21,Upstairs,118972411505000,1.73,13.29,7.21
21,Upstairs,118972451514000,2.91,12.49,1.18
21,Upstairs,118972491553000,0.57,5.33,2.07
21,Upstairs,118972531531000,2.72,11.69,-0.93
21,Upstairs,118972611517000,-1.18,8.69,1.12
21,Upstairs,118972651434000,-2.6,8.47,1.57
21,Upstairs,118972691595000,0.34,9.7,1.27
21,Upstairs,118972731573000,1.65,7.5,0.76
21,Upstairs,118972811926000,0.65,7.06,-0.27
21,Upstairs,118972851843000,-0.27,7.7,-0.89
21,Upstairs,118972891547000,-0.69,9.89,0.23
21,Upstairs,118972931647000,-0.5,9.43,1.23
21,Upstairs,118973011481000,5.6,10.31,1.31
21,Upstairs,118973051672000,2.22,12.11,2.11
21,Upstairs,118973091620000,1.73,10.92,0.23
21,Upstairs,118973131659000,1.95,8.2,-0.31
21,Upstairs,118973211554000,0.3,11.6,0.95
21,Upstairs,118973252203000,0.04,15.17,3.21
21,Upstairs,118973351538000,0.5,16.66,9.53
21,Upstairs,118973351538000,0.5,16.66,9.53
21,Upstairs,118973391547000,-2.18,4.86,4.52
21,Upstairs,118973431464000,-2.96,-4.29,-2.41
21,Upstairs,118973511542000,-2.96,-3.79,1.12
21,Upstairs,118973552222000,2.87,8.92,-0.93
21,Upstairs,118973591589000,4.44,17.08,1.42
21,Upstairs,118973631506000,0.15,7.93,2.18
21,Upstairs,118973711615000,6.32,18.24,6.97
21,Upstairs,118973752295000,1.99,11.6,4.06
21,Upstairs,118973798499000,-2.15,4.9,1.27
21,Upstairs,118973834021000,0.38,4.29,1.08
21,Upstairs,118973911658000,0.42,-2.72,-1.65
21,Upstairs,118973951880000,0.27,0.19,2.49
21,Upstairs,118973991644000,0.91,18.7,6.28
21,Upstairs,118974031500000,0.95,17.73,12.26
21,Upstairs,118974111823000,0.23,11.73,9.34
21,Upstairs,118974151495000,1.31,1.5,1.95
21,Upstairs,118974211554000,-1.33,-7.59,-1.27
21,Upstairs,118974251501000,-0.99,-4.99,-3.21
21,Upstairs,118974291541000,-0.84,7.89,1.99
21,Upstairs,118974331610000,-1.04,17.27,1.33
21,Upstairs,118974411505000,4.33,16.59,3.34
21,Upstairs,118974451605000,7.86,18.62,5.28
21,Upstairs,118974491492000,2.96,12.49,4.29
21,Upstairs,118974531622000,-1.8,5.71,0.46
21,Upstairs,118974611609000,0.5,3.41,2.37
21,Upstairs,118974651587000,1.12,-2.87,-0.23
21,Upstairs,118974692267000,-0.27,2.34,2.26
21,Upstairs,118974773261000,3.41,15.83,10.88
21,Upstairs,118974811774000,1.18,16.04,11.92
21,Upstairs,118974851630000,-3.02,13.25,11.3
21,Upstairs,118974891577000,0.57,5.01,3.36
21,Upstairs,118974931525000,0.3,-5.43,-1.12
21,Upstairs,118974984137000,-1.27,-7.74,-2.79
21,Upstairs,118975023199000,-0.99,1.31,-0.42
21,Upstairs,118975091406000,-2.3,16.28,2.03
21,Upstairs,118975131506000,4.82,6.74,3.95
21,Upstairs,118975176398000,8.27,16.4,5.01
21,Upstairs,118975222723000,5.09,16.93,6.74
21,Upstairs,118975281531000,-1.69,7.82,1.88
21,Upstairs,118975361456000,1.95,4.82,0.89
21,Upstairs,118975361456000,1.95,4.82,0.89
21,Upstairs,118975551398000,0.27,15.05,10.61
21,Upstairs,118975551398000,0.27,15.05,10.61
21,Upstairs,118975551398000,0.27,15.05,10.61
21,Upstairs,118975591376000,-0.65,16.47,11.6
21,Upstairs,118975591376000,-0.65,16.47,11.6
21,Upstairs,118975714880000,-0.38,-8.96,-0.04
21,Upstairs,118975756110000,-1.18,-2.6,-3.83
21,Upstairs,118975792914000,-2.56,12.95,2.41
21,Upstairs,118975831427000,1.84,15.89,3.34
21,Upstairs,118975912421000,5.63,18.62,4.94
